timestamp(ms),acceleration_x(g),acceleration_y(g),acceleration_z(g),roll(rad),pitch(rad),yaw(rad),angular_velocity_x(rad/sec),angular_velocity_y(rad/sec),angular_velocity_z(rad/sec)
1397198624740,-0.0617,0.0385,-0.0393,-0.5654,0.5348,2.7351,-0.0356,-0.0356,-0.1656
1397198624839,-0.1458,-0.0016,-0.1452,-0.5542,0.5316,2.7236,-0.1109,-0.1109,-0.1696
1397198624938,-0.0468,0.0440,-0.1320,-0.5148,0.5222,2.6913,-0.5517,-0.5517,-0.0998
1397198625038,0.2401,0.2013,0.3537,-0.5026,0.5610,2.6826,0.6093,0.6093,-0.1040
1397198625137,-0.0039,-0.0174,-0.0829,-0.4943,0.5122,2.6647,0.2306,0.2306,0.0282
1397198625236,-0.1113,0.1635,-0.1890,-0.5107,0.5054,2.6995,0.0102,0.0102,0.2259
1397198625336,0.1387,0.1339,0.2345,-0.5060,0.5477,2.6890,-0.5241,-0.5241,0.2155
1397198625435,-0.2162,-0.0365,-0.2018,-0.5437,0.5246,2.7135,1.7313,1.7313,-0.3919
1397198625534,-0.0323,0.0457,0.4796,-0.4766,0.6121,2.7001,-1.0576,-1.0576,-0.7852
1397198625634,0.0635,0.2116,-0.2824,-0.4455,0.4714,2.6411,0.7089,0.7089,0.3915
1397198625733,-0.1044,0.0260,0.2323,-0.5133,0.5449,2.7179,1.0205,1.0205,-0.0771
1397198625833,-0.1379,0.0049,-0.0245,-0.4763,0.5497,2.6719,-0.5969,-0.5969,-0.4801
1397198625932,-0.1177,0.0779,-0.1263,-0.4103,0.5266,2.6171,0.2463,0.2463,-0.5448
1397198626032,0.2156,-0.2665,-0.0747,-0.4326,0.5565,2.6330,-1.1355,-1.1355,0.9254
1397198626130,0.0859,0.0062,-0.1000,-0.4604,0.5701,2.6759,0.0953,0.0953,0.8932
1397198626230,-0.5710,0.1180,0.4108,-0.4969,0.5873,2.7305,0.8499,0.8499,-0.3419
1397198626329,0.3155,-0.0264,-0.5173,-0.4705,0.5366,2.6886,-1.7241,-1.7241,0.4522
1397198626428,-0.2941,0.0265,0.3812,-0.4824,0.5745,2.7116,0.9318,0.9318,-0.2989
1397198626528,0.1521,-0.0547,0.3821,-0.3513,0.5216,2.5900,-1.5426,-1.5426,-0.3525
1397198626627,-0.1164,0.1957,-0.6022,-0.3590,0.4724,2.5989,0.6542,0.6542,0.0993
1397198626726,0.1971,0.2726,0.1658,-0.3964,0.5039,2.6224,-1.0109,-1.0109,0.5089
1397198626826,-0.0443,0.0268,-0.1644,-0.3851,0.4952,2.6070,-0.3863,-0.3863,0.2629
1397198626925,-0.1230,0.1045,-0.2218,-0.4049,0.4953,2.6179,0.1176,0.1176,0.0773
1397198627024,0.0375,-0.0181,0.0998,-0.4039,0.4693,2.6071,-0.0723,-0.0723,-0.0910
1397198627124,-0.2222,0.1865,-0.2625,-0.3931,0.4928,2.5894,0.0672,0.0672,-0.2708
1397198627223,-0.2080,0.0526,-0.3730,-0.3379,0.4604,2.5373,0.0194,0.0194,-0.3564
1397198627322,0.0535,0.1098,-0.0612,-0.3097,0.4286,2.5061,-0.9762,-0.9762,0.1145
1397198627422,0.0647,0.2016,-0.1458,-0.3149,0.4507,2.5046,0.0541,0.0541,0.3002
1397198627521,0.0247,0.0058,-0.1201,-0.3637,0.4543,2.5510,0.7138,0.7138,0.2851
1397198627620,0.0360,0.0322,0.1521,-0.4078,0.4702,2.5841,-0.0392,-0.0392,-0.0675
1397198627720,0.0200,0.0264,-0.0270,-0.4214,0.4585,2.5849,0.1096,0.1096,-0.0550
1397198627820,0.0730,0.0129,0.1128,-0.4160,0.4449,2.5829,0.1964,0.1964,-0.1650
1397198627918,0.0288,0.0212,-0.0590,-0.4040,0.4404,2.5818,0.2628,0.2628,0.0276
1397198628018,0.0181,-0.0086,0.0186,-0.4042,0.4386,2.5834,-0.3808,-0.3808,0.1669
1397198628117,0.0851,0.0491,0.0058,-0.4164,0.4224,2.6006,-0.1996,-0.1996,0.2343
1397198628216,0.1226,0.0785,0.1171,-0.4255,0.4308,2.6128,-0.3387,-0.3387,0.3377
1397198628316,0.0642,0.0767,-0.0565,-0.4883,0.4510,2.6612,0.6888,0.6888,0.2721
1397198628415,-0.0730,-0.0982,0.0309,-0.5532,0.4822,2.7140,0.5027,0.5027,-0.0776
1397198628515,0.0997,-0.0648,0.2538,-0.5585,0.4603,2.7026,-0.3419,-0.3419,-0.2611
1397198628614,0.0495,0.0003,0.1468,-0.4884,0.4635,2.6419,-0.9467,-0.9467,-0.4461
1397198628713,0.0114,0.0999,-0.0391,-0.4167,0.4432,2.5778,-0.2923,-0.2923,-0.4750
1397198628812,0.1933,-0.0465,0.1143,-0.3536,0.4368,2.5396,-0.7406,-0.7406,0.3135
1397198628912,-0.0137,0.1598,-0.2903,-0.4225,0.4197,2.5888,0.3968,0.3968,0.6679
1397198629011,0.1228,0.1684,0.0510,-0.5460,0.4900,2.6852,0.3364,0.3364,0.8098
1397198629110,-0.1256,0.0095,-0.1767,-0.6556,0.5164,2.7804,1.0768,1.0768,0.1558
1397198629210,0.1602,0.0607,0.3493,-0.7078,0.5278,2.8123,-1.1772,-1.1772,0.3226
1397198629309,-0.3887,-0.0305,-0.1801,-0.6958,0.5084,2.8007,-0.5920,-0.5920,-0.0617
1397198629408,0.2321,0.1491,0.1555,-0.5787,0.5088,2.7026,-0.8701,-0.8701,-0.5680
1397198629508,-0.0329,-0.0640,-0.1484,-0.5406,0.4758,2.6664,0.3884,0.3884,0.2529
1397198629607,0.1926,0.0978,0.3075,-0.5387,0.5289,2.6790,-0.1738,-0.1738,-0.7275
1397198629706,-0.1330,0.1328,-0.5612,-0.4540,0.4255,2.5796,-0.7369,-0.7369,-0.4188
1397198629806,0.0839,-0.0208,-0.0246,-0.4301,0.4510,2.5666,-0.6595,-0.6595,0.4225
1397198629905,0.1728,0.0976,0.1861,-0.4797,0.4837,2.6180,1.3838,1.3838,0.3289
1397198630004,-0.1436,0.0538,-0.1032,-0.5778,0.4860,2.7051,0.0811,0.0811,0.7791
1397198630104,-0.0854,0.0401,0.1013,-0.6505,0.5187,2.7565,0.4928,0.4928,-0.4442
1397198630203,0.1125,0.0897,0.0054,-0.5914,0.5101,2.6987,-0.5433,-0.5433,-0.3057
1397198630303,0.1115,0.1052,-0.0324,-0.5413,0.4755,2.6582,0.1539,0.1539,-0.3868
1397198630402,-0.2318,-0.0473,-0.2985,-0.5734,0.4774,2.6850,0.3564,0.3564,0.5236
1397198630501,0.0006,0.0109,0.2030,-0.6034,0.5190,2.7256,-0.4645,-0.4645,-0.1700
1397198630601,-0.1034,0.0295,-0.2523,-0.5327,0.4717,2.6525,-0.2973,-0.2973,-0.5736
1397198630700,0.1875,-0.0309,-0.0316,-0.4679,0.4648,2.5911,-1.1688,-1.1688,0.0943
1397198630799,-0.0586,0.0362,-0.1887,-0.4825,0.4535,2.6070,0.5011,0.5011,0.3036
1397198630899,-0.0785,0.0410,-0.0743,-0.5308,0.4685,2.6696,-0.1175,-0.1175,0.5126
1397198630998,-0.0705,0.1161,-0.0297,-0.5944,0.4841,2.7370,0.6050,0.6050,0.0225
1397198631097,-0.1698,-0.2489,-0.1289,-0.6368,0.5131,2.7637,-0.4734,-0.4734,0.0662
1397198631196,0.1098,0.0628,0.0788,-0.5767,0.5118,2.7142,-1.0592,-1.0592,-0.1274
1397198631296,0.1669,0.1092,-0.0385,-0.5380,0.4860,2.6706,0.5605,0.5605,-0.1616
1397198631395,0.0800,-0.0232,0.0180,-0.5660,0.4958,2.7008,0.1117,0.1117,0.5334
1397198631495,-0.1127,-0.0308,0.1556,-0.6361,0.5208,2.7739,0.3299,0.3299,0.2184
1397198631594,0.1089,0.0601,0.0034,-0.6220,0.5171,2.7467,-0.4633,-0.4633,0.2112
1397198631692,-0.0023,0.0536,0.0879,-0.6465,0.5309,2.7761,0.6273,0.6273,-0.1142
1397198631793,-0.1347,0.0615,-0.2362,-0.6123,0.4906,2.7342,-0.6472,-0.6472,-0.5298
1397198631892,0.1145,0.1109,-0.0858,-0.5574,0.4948,2.6859,0.0970,0.0970,-0.3210
1397198631991,-0.3347,-0.0098,-0.5407,-0.5586,0.4819,2.6894,0.7401,0.7401,-0.5561
1397198632090,0.1167,0.1398,-0.0299,-0.5571,0.4855,2.6821,-0.9287,-0.9287,0.4969
1397198632190,0.2250,0.2272,0.3065,-0.5964,0.5204,2.7349,1.2139,1.2139,0.2059
1397198632289,-0.5273,-0.1352,-0.6157,-0.6793,0.4849,2.7864,0.4026,0.4026,0.1279
1397198632388,0.5934,0.2736,0.7400,-0.6974,0.6211,2.8328,0.0469,0.0469,-0.4075
1397198632488,0.0587,0.3618,-0.4932,-0.6861,0.5110,2.7298,2.5665,2.5665,-1.4888
1397198632587,0.4664,0.0220,-0.0557,-0.7866,0.5916,2.8036,0.0552,0.0552,0.8003
1397198632687,-0.2871,-0.0005,-0.0982,-0.8821,0.5502,2.9510,1.3783,1.3783,0.7689
1397198632786,-0.1749,0.0224,0.2815,-0.8785,0.5755,3.0076,-0.4019,-0.4019,-0.7825
1397198632886,-0.1566,0.1131,-0.3377,-0.6860,0.4786,2.7938,-1.7259,-1.7259,-0.6541
1397198632984,-0.0664,0.0261,0.1200,-0.5848,0.5164,2.7137,-0.5487,-0.5487,-1.0849
1397198633084,0.4666,0.0626,0.0198,-0.4166,0.4541,2.5157,-1.8931,-1.8931,-0.4100
1397198633183,0.0941,0.0839,-0.3601,-0.4438,0.4145,2.5305,0.6966,0.6966,0.4917
1397198633283,0.2083,0.2058,0.0311,-0.5743,0.4826,2.6455,0.7479,0.7479,1.0172
1397198633381,-0.2085,0.0768,-0.2058,-0.7291,0.4974,2.7829,1.2566,1.2566,0.3747
1397198633481,-0.0364,0.0886,0.1882,-0.7887,0.5233,2.8487,-0.3354,-0.3354,0.1122
1397198633581,-0.1516,0.1433,-0.0584,-0.6958,0.5155,2.7757,-0.4244,-0.4244,-0.7761
1397198633680,-0.0109,0.0759,-0.1793,-0.5570,0.4734,2.6550,-0.7337,-0.7337,-0.6643
1397198633779,0.1190,0.1419,-0.2430,-0.4868,0.4466,2.5899,-0.0631,-0.0631,-0.1655
1397198633879,-0.0796,0.1734,-0.1806,-0.5102,0.4338,2.6278,0.8322,0.8322,0.5265
1397198633978,0.0422,0.0329,0.0455,-0.6271,0.4798,2.7132,0.5752,0.5752,0.3827
1397198634077,-0.1470,0.2090,-0.0638,-0.7279,0.5015,2.7887,0.6071,0.6071,0.2350
1397198634177,-0.0930,0.0009,0.0306,-0.7379,0.5164,2.7986,-0.2059,-0.2059,-0.5365
1397198634276,0.0307,0.1083,-0.1425,-0.6770,0.4738,2.7405,-0.5533,-0.5533,0.1784
1397198634375,0.0058,0.0728,-0.0653,-0.6733,0.4793,2.7488,0.1777,0.1777,-0.1321
1397198634475,-0.0389,0.1765,-0.1065,-0.6898,0.4611,2.7661,0.1742,0.1742,0.2640
1397198634574,-0.0229,0.0098,0.0665,-0.7201,0.4554,2.7947,-0.0784,-0.0784,-0.0703
1397198634673,-0.0337,0.1109,-0.1351,-0.6964,0.4356,2.7760,-0.1107,-0.1107,0.1059
1397198634773,-0.0617,0.0618,-0.0148,-0.7286,0.4392,2.8069,0.2084,0.2084,0.0167
1397198634872,0.1459,-0.0090,0.1410,-0.7236,0.4552,2.8034,-0.3921,-0.3921,0.0470
1397198634971,-0.2868,0.0919,-0.3257,-0.6962,0.4040,2.7771,-0.1400,-0.1400,-0.1861
1397198635071,0.0938,-0.0082,-0.0486,-0.6628,0.4260,2.7591,0.1369,0.1369,-0.2514
1397198635170,0.0197,0.1116,-0.1023,-0.7300,0.4106,2.8206,0.7179,0.7179,0.9151
1397198635269,-0.2013,0.0566,0.0705,-0.8308,0.4327,2.9293,0.4271,0.4271,0.1477
1397198635369,0.0607,0.0128,0.1781,-0.7773,0.4547,2.8716,-1.0216,-1.0216,-0.5754
1397198635468,-0.0193,0.1496,-0.2483,-0.6597,0.4102,2.7575,-0.3823,-0.3823,-0.5390
1397198635567,0.0611,-0.0770,-0.2450,-0.6466,0.3916,2.7401,0.3406,0.3406,0.1351
1397198635667,-0.0060,0.1875,0.0827,-0.7046,0.4215,2.8086,0.3377,0.3377,0.3318
1397198635766,-0.1822,0.0003,-0.2200,-0.7244,0.4206,2.8255,0.5296,0.5296,-0.0459
1397198635865,-0.0137,-0.0211,0.0837,-0.7312,0.4431,2.8309,-0.2368,-0.2368,-0.3267
1397198635965,-0.0642,0.0910,-0.1452,-0.6950,0.3989,2.7874,-0.2807,-0.2807,-0.1429
1397198636064,0.0842,0.0373,0.0029,-0.6544,0.4020,2.7649,-0.1546,-0.1546,-0.0202
1397198636163,0.0304,-0.0111,-0.0477,-0.6416,0.4089,2.7627,0.2577,0.2577,-0.1158
1397198636263,-0.1357,0.1656,-0.2134,-0.6363,0.3964,2.7587,0.3034,0.3034,-0.2201
1397198636362,-0.1274,0.0215,-0.2406,-0.6268,0.3844,2.7491,0.1876,0.1876,-0.2391
1397198636461,0.1418,0.0469,0.0915,-0.6145,0.3936,2.7406,-0.5191,-0.5191,0.1327
1397198636561,-0.0018,0.0230,-0.0529,-0.6161,0.4004,2.7560,0.3046,0.3046,0.0994
1397198636660,0.0764,0.0786,0.0382,-0.6205,0.3821,2.7529,-0.1786,-0.1786,0.1556
1397198636759,-0.1419,0.1314,-0.2505,-0.6341,0.3965,2.7789,0.5834,0.5834,0.0373
1397198636859,-0.0224,-0.0215,-0.0022,-0.6412,0.3978,2.7813,-0.1141,-0.1141,0.1253
1397198636958,-0.0040,0.0590,-0.0364,-0.6589,0.3958,2.8044,0.0859,0.0859,0.1862
1397198637057,-0.0810,0.1024,0.0191,-0.6714,0.3893,2.8034,-0.3354,-0.3354,-0.1447
1397198637157,-0.0148,0.0172,-0.1324,-0.6316,0.3827,2.7633,-0.1671,-0.1671,-0.1306
1397198637256,0.0146,0.0412,-0.1557,-0.6393,0.3731,2.7734,0.3406,0.3406,0.1914
1397198637355,0.0671,0.0287,0.1313,-0.6850,0.3826,2.8123,-0.0867,-0.0867,0.1728
1397198637455,0.0037,0.0287,0.1353,-0.6783,0.3943,2.7990,-0.6268,-0.6268,-0.1477
1397198637554,-0.0133,0.0113,-0.1187,-0.6490,0.3844,2.7678,0.0107,0.0107,-0.1480
1397198637653,0.0165,-0.0420,-0.0502,-0.6313,0.3815,2.7490,0.0073,0.0073,-0.0785
1397198637754,-0.0183,0.0828,-0.1405,-0.6574,0.3847,2.7738,0.5516,0.5516,0.1839
1397198637852,-0.0526,-0.0481,0.0128,-0.7085,0.4019,2.8122,0.2061,0.2061,0.0552
1397198637951,-0.0697,-0.0052,0.0405,-0.7033,0.4051,2.7909,-0.4672,-0.4672,-0.2133
1397198638051,-0.0066,-0.0108,-0.0997,-0.6699,0.4065,2.7464,-0.1112,-0.1112,-0.2800
1397198638150,0.0894,-0.0705,0.0181,-0.6427,0.4096,2.7167,-0.1144,-0.1144,-0.0870
1397198638249,0.0376,0.0196,-0.0503,-0.6306,0.4042,2.7094,0.0969,0.0969,-0.0088
1397198638349,-0.0098,-0.0167,0.0380,-0.6498,0.4143,2.7264,0.2953,0.2953,-0.1124
1397198638448,-0.0475,0.0126,-0.0823,-0.6458,0.4101,2.7159,-0.1503,-0.1503,-0.0843
1397198638547,0.0180,-0.0009,-0.0556,-0.6341,0.4096,2.7005,-0.1129,-0.1129,-0.0352
1397198638647,0.0078,-0.0064,-0.0072,-0.6359,0.4095,2.7009,0.1267,0.1267,0.0135
1397198638746,0.0121,0.0354,0.0305,-0.6380,0.4137,2.7011,0.0227,0.0227,-0.1496
1397198638845,0.0749,-0.0353,-0.0235,-0.6272,0.4120,2.6839,0.0908,0.0908,-0.1812
1397198638945,-0.0283,0.0218,-0.0283,-0.6281,0.4090,2.6855,0.1031,0.1031,0.0295
1397198639044,-0.0735,0.0264,-0.0372,-0.6330,0.4114,2.6884,0.0384,0.0384,-0.1328
1397198639143,0.0456,-0.0148,-0.0127,-0.6156,0.4041,2.6696,-0.2105,-0.2105,0.0151
1397198639243,0.0930,-0.0271,0.0212,-0.6029,0.4129,2.6562,-0.0305,-0.0305,-0.0839
1397198639342,0.0273,0.0517,-0.0310,-0.5946,0.4146,2.6506,0.1871,0.1871,-0.0822
1397198639442,-0.0505,0.0139,-0.0491,-0.6116,0.4127,2.6662,0.3021,0.3021,0.1421
1397198639541,-0.0591,-0.0021,0.0371,-0.6381,0.4227,2.6893,-0.0527,-0.0527,-0.0186
1397198639640,0.0071,0.0042,-0.0332,-0.6189,0.4173,2.6660,-0.0343,-0.0343,-0.2563
1397198639739,0.0704,-0.0125,-0.0141,-0.5911,0.4248,2.6396,-0.1895,-0.1895,-0.1054
1397198639839,-0.0025,-0.0020,-0.0470,-0.5871,0.4221,2.6348,0.1815,0.1815,-0.0064
1397198639938,-0.0170,-0.0256,-0.0036,-0.5995,0.4301,2.6426,0.0248,0.0248,-0.0148
1397198640038,0.0239,-0.0466,-0.0233,-0.5966,0.4336,2.6332,0.0774,0.0774,-0.1768
1397198640137,0.0386,-0.0746,0.0142,-0.5926,0.4448,2.6263,0.0568,0.0568,-0.0453
1397198640236,0.0700,-0.1117,0.0714,-0.5895,0.4565,2.6175,-0.1277,-0.1277,-0.1028
1397198640336,0.0799,-0.0924,0.0173,-0.5726,0.4647,2.5994,-0.1195,-0.1195,-0.0157
1397198640435,-0.0070,-0.0576,-0.0563,-0.5791,0.4730,2.6053,0.2698,0.2698,-0.0219
1397198640534,0.0833,-0.1298,0.1234,-0.5910,0.4862,2.6115,-0.1626,-0.1626,0.0180
1397198640634,-0.0208,-0.0374,-0.0479,-0.5836,0.4968,2.5959,0.1494,0.1494,-0.2528
1397198640733,0.0614,-0.1574,0.0391,-0.5841,0.5045,2.5825,-0.0623,-0.0623,-0.1124
1397198640832,0.0796,-0.0689,0.0383,-0.5866,0.5193,2.5676,-0.1656,-0.1656,0.0338
1397198640932,0.0072,-0.0207,0.0329,-0.6061,0.5322,2.5689,0.0009,0.0009,0.0614
1397198641031,-0.0539,-0.0078,-0.0124,-0.6226,0.5399,2.5639,0.0079,0.0079,-0.1291
1397198641130,-0.0476,0.0143,-0.0139,-0.6371,0.5402,2.5632,0.1879,0.1879,0.0209
1397198641230,-0.1582,-0.0220,0.0251,-0.6879,0.5413,2.5885,0.1497,0.1497,-0.1356
1397198641329,-0.0142,-0.0238,0.1329,-0.6639,0.5420,2.5326,-0.7524,-0.7524,-0.5116
1397198641428,0.0486,-0.0016,-0.0097,-0.6027,0.5287,2.4451,-0.4596,-0.4596,-0.3885
1397198641527,0.0662,-0.0291,0.0632,-0.5552,0.5204,2.3815,-0.5926,-0.5926,-0.3504
1397198641627,-0.0375,0.0908,-0.1619,-0.5367,0.4976,2.3390,0.2704,0.2704,-0.1403
1397198641726,-0.0594,-0.0418,-0.0011,-0.5928,0.5172,2.3598,0.3632,0.3632,0.0511
1397198641825,-0.0911,0.0061,0.0708,-0.6467,0.5265,2.3596,-0.2957,-0.2957,-0.2596
1397198641925,-0.0137,-0.0258,0.0491,-0.6300,0.5269,2.3087,-0.3710,-0.3710,-0.3736
1397198642024,0.0130,0.0441,0.0346,-0.5943,0.5197,2.2442,-0.4492,-0.4492,-0.3699
1397198642124,-0.0456,0.0159,-0.0627,-0.5795,0.5186,2.1976,0.0355,0.0355,-0.3447
1397198642223,0.0216,-0.0232,0.0925,-0.5758,0.5132,2.1566,-0.4209,-0.4209,-0.2939
1397198642322,0.0424,0.0336,0.0366,-0.5687,0.5125,2.1169,-0.1402,-0.1402,-0.1709
1397198642422,-0.0595,0.0166,0.0052,-0.5766,0.5103,2.0856,-0.2888,-0.2888,-0.3268
1397198642521,-0.0796,0.0618,-0.0526,-0.5653,0.5057,2.0366,-0.2136,-0.2136,-0.3980
1397198642620,-0.0170,0.0248,-0.0266,-0.5507,0.5032,1.9849,-0.1317,-0.1317,-0.4245
1397198642720,-0.0131,0.0153,-0.0413,-0.5507,0.5054,1.9452,0.0299,0.0299,-0.3719
1397198642819,-0.0233,-0.0071,-0.0431,-0.5525,0.5057,1.9052,-0.0847,-0.0847,-0.3839
1397198642918,0.0869,0.0576,0.1083,-0.5607,0.5090,1.8749,-0.1920,-0.1920,-0.1029
1397198643018,0.0383,0.1194,0.1652,-0.5726,0.5203,1.8504,0.2248,0.2248,-0.4105
1397198643117,-0.0500,0.1380,-0.0932,-0.5683,0.5087,1.8034,0.0908,0.0908,-0.5458
1397198643217,-0.1474,0.0615,-0.1515,-0.5775,0.5112,1.7752,0.0598,0.0598,-0.3599
1397198643316,-0.1606,-0.0033,-0.1733,-0.5800,0.5118,1.7365,-0.6880,-0.6880,-0.2934
1397198643415,-0.0073,0.0015,-0.0239,-0.5617,0.5156,1.6881,-0.4533,-0.4533,-0.0999
1397198643514,0.1539,0.1285,0.2770,-0.5540,0.5387,1.6605,-0.0148,-0.0148,-0.2715
1397198643614,0.0618,-0.0938,0.1087,-0.5633,0.5397,1.6217,0.2882,0.2882,-0.5236
1397198643713,0.1019,0.0701,0.0996,-0.5490,0.5479,1.5729,-0.2545,-0.2545,-0.2424
1397198643812,0.0063,0.1243,-0.0530,-0.5195,0.5245,1.5223,0.1985,0.1985,-0.6350
1397198643912,0.1036,0.0152,0.0051,-0.5056,0.5366,1.4847,0.6743,0.6743,-0.3998
1397198644011,-0.0543,-0.1064,0.0201,-0.5713,0.5581,1.5050,-0.2039,-0.2039,0.0039
1397198644110,-0.2235,-0.1641,-0.1874,-0.5821,0.5456,1.4788,-0.9149,-0.9149,0.1646
1397198644210,0.0410,0.2697,0.0703,-0.5343,0.5435,1.4187,-0.7812,-0.7812,-0.2414
1397198644309,0.0388,-0.1040,0.0944,-0.5637,0.5475,1.3981,0.9610,0.9610,-0.3272
1397198644408,0.1674,0.1289,0.1247,-0.5561,0.5881,1.3730,-0.3245,-0.3245,-0.0956
1397198644508,0.0456,0.2926,0.2087,-0.5515,0.5883,1.3890,2.0607,2.0607,-0.7624
1397198644607,-0.6452,0.1463,-0.6764,-0.6450,0.5483,1.4367,-1.0115,-1.0115,1.2312
1397198644706,0.0959,0.1179,0.6660,-0.7344,0.6765,1.5453,0.8804,0.8804,-0.4899
1397198644806,0.1398,0.0733,-0.0833,-0.6107,0.6394,1.3438,-1.2924,-1.2924,-1.4153
1397198644905,0.0510,0.2418,-0.1942,-0.4265,0.5924,1.1595,-0.5486,-0.5486,-1.0783
1397198645004,0.2449,-0.0879,0.1184,-0.3570,0.5789,1.0668,-1.2944,-1.2944,0.1191
1397198645104,-0.0016,0.0691,0.0640,-0.2316,0.5324,0.9811,0.3599,0.3599,-0.8917
1397198645203,-0.0045,0.2125,-0.3479,-0.1752,0.4546,0.9123,-0.9841,-0.9841,0.2758
1397198645302,-0.0762,0.2308,0.3783,-0.3868,0.5462,1.0734,2.3033,2.3033,1.1906
1397198645402,-0.6589,-0.0699,-0.1917,-0.6007,0.5878,1.2173,-0.6869,-0.6869,0.1523
1397198645501,0.4472,0.2108,0.0729,-0.4077,0.5879,1.0176,-1.7889,-1.7889,-1.5898
1397198645601,-0.0326,-0.0073,-0.4204,-0.3267,0.4678,0.9269,0.4368,0.4368,0.2623
1397198645700,0.1660,0.1128,0.2980,-0.3477,0.5314,0.9745,0.3860,0.3860,0.2215
1397198645799,-0.3937,0.1033,-0.2307,-0.4357,0.4937,1.0473,0.6661,0.6661,0.4512
1397198645898,-0.2532,-0.0366,-0.1114,-0.4850,0.5388,1.0773,-0.2782,-0.2782,-0.3175
1397198645998,0.2730,-0.2264,0.2875,-0.5380,0.5815,1.0818,-0.8681,-0.8681,1.7436
1397198646097,0.3869,0.0166,0.4302,-0.5325,0.6092,1.0652,1.0578,1.0578,-1.2673
1397198646196,-0.0364,0.0760,-0.5829,-0.3777,0.4633,0.9108,-2.0726,-2.0726,-0.5388
1397198646296,0.1408,0.0932,-0.0866,-0.2577,0.4265,0.8464,-0.7130,-0.7130,-0.1522
1397198646395,0.0070,0.1009,-0.0840,-0.3017,0.4154,0.8791,0.5699,0.5699,0.7372
1397198646494,-0.0460,0.0154,0.0928,-0.4400,0.4779,0.9855,1.4325,1.4325,0.3679
1397198646594,0.0605,0.0101,0.1273,-0.5348,0.5361,1.0421,0.0630,0.0630,-0.1498
1397198646693,-0.1422,-0.0664,-0.1876,-0.5365,0.4945,1.0236,-0.4795,-0.4795,0.1304
1397198646792,0.3858,0.1127,0.2695,-0.5042,0.5148,0.9898,-0.6120,-0.6120,0.0505
1397198646892,-0.0311,0.0251,-0.1299,-0.4529,0.4659,0.9649,-0.5968,-0.5968,0.0003
1397198646991,-0.0945,0.0142,0.0470,-0.3546,0.4781,0.9466,0.3904,0.3904,-0.3420
1397198647090,-0.0138,0.0731,-0.3612,-0.2987,0.4092,0.8953,-1.5193,-1.5193,0.2801
1397198647190,0.0121,0.1059,0.1069,-0.3713,0.4585,0.9482,1.3013,1.3013,0.2657
1397198647289,-0.1214,0.0875,0.0143,-0.4512,0.5030,1.0201,0.4771,0.4771,0.6247
1397198647388,-0.2456,0.0458,-0.0556,-0.5424,0.5292,1.0899,0.5655,0.5655,-0.0806
1397198647488,0.0329,-0.0145,-0.0667,-0.5094,0.5455,1.0448,-1.3410,-1.3410,-0.2354
1397198647588,0.0991,0.0491,-0.0328,-0.4359,0.5206,0.9784,0.1068,0.1068,-0.2545
1397198647686,0.0352,0.1163,-0.1078,-0.4061,0.4984,0.9585,0.0774,0.0774,0.1528
1397198647786,0.1093,0.1157,0.0383,-0.4224,0.5034,0.9733,0.2917,0.2917,0.1861
1397198647885,-0.0904,-0.0451,-0.0229,-0.4851,0.5361,1.0237,0.9164,0.9164,0.1073
1397198647984,0.0744,-0.0886,0.1532,-0.5398,0.5854,1.0690,-0.0754,-0.0754,0.2956
1397198648084,-0.1041,-0.0580,-0.1104,-0.5441,0.5605,1.0573,-0.3346,-0.3346,-0.3349
1397198648183,0.1145,-0.0094,-0.0789,-0.4804,0.5506,1.0036,-0.4906,-0.4906,0.1661
1397198648282,-0.0140,0.0047,-0.0434,-0.5054,0.5418,1.0367,0.3296,0.3296,0.4931
1397198648382,0.0682,0.0683,0.2131,-0.5857,0.5921,1.1094,1.1006,1.1006,-0.1396
1397198648481,-0.2582,-0.0005,-0.3213,-0.5875,0.5640,1.0947,-0.6986,-0.6986,-0.1627
1397198648580,0.3349,-0.0454,0.1339,-0.5272,0.5906,1.0304,-0.8991,-0.8991,-0.4044
1397198648680,0.0016,-0.0826,-0.0908,-0.5285,0.5541,1.0305,0.8340,0.8340,0.5043
1397198648779,-0.0024,-0.0952,0.2433,-0.6223,0.5949,1.1335,0.5738,0.5738,0.5174
1397198648878,0.0086,0.1001,0.0209,-0.6575,0.5805,1.1480,0.0138,0.0138,-0.1916
1397198648978,-0.0405,-0.0038,0.0279,-0.6746,0.5870,1.1577,0.3407,0.3407,-0.1781
1397198649077,-0.0681,-0.1568,-0.0517,-0.6452,0.6040,1.1214,-0.8891,-0.8891,-0.5130
1397198649176,0.2505,0.1467,0.0208,-0.5018,0.5727,0.9897,-0.9632,-0.9632,-0.5124
1397198649276,0.1197,0.0758,-0.1600,-0.4678,0.5441,0.9659,0.9832,0.9832,0.0957
1397198649375,0.1062,-0.0532,0.0028,-0.5595,0.5784,1.0390,0.5541,0.5541,0.4795
1397198649474,0.0127,0.1705,0.0007,-0.6211,0.5881,1.0944,0.3018,0.3018,0.3517
1397198649574,-0.2585,-0.0138,-0.1282,-0.7082,0.5976,1.1715,1.0649,1.0649,-0.0526
1397198649673,0.0194,0.0809,0.2303,-0.6923,0.6385,1.1843,-0.3764,-0.3764,-0.7101
